No;User_id;User_Name;Item_id;Item_name;Rating;PostDate;Bintang_Hotel
3105;6304;WS;21;Student Park Hotel;3.0;08/01/2022;3
3106;4712;R Eko PurbonoS;21;Student Park Hotel;3.0;07/01/2022;3
3107;956;AZ;21;Student Park Hotel;3.4;06/01/2022;3
3108;5336;SANGAD ABDUL SALAM;21;Student Park Hotel;3.2;06/01/2022;3
3109;3899;MM;21;Student Park Hotel;5.0;05/01/2022;3
3110;447;Amiruddin Amiruddin;21;Student Park Hotel;2.2;05/01/2022;3
3111;2625;hardianto;21;Student Park Hotel;5.0;05/01/2022;3
3112;4203;Nani Puspawaty;21;Student Park Hotel;5.0;04/01/2022;3
3113;2422;FS;21;Student Park Hotel;4.0;03/01/2022;3
3114;2096;etty mariya;21;Student Park Hotel;3.6;02/01/2022;3
3115;2006;Ennobel Prakoso;21;Student Park Hotel;5.0;01/01/2022;3
3116;158;AF;21;Student Park Hotel;3.0;30/12/2021;3
3117;4307;NN;21;Student Park Hotel;3.4;28/12/2021;3
3118;4304;NK;21;Student Park Hotel;2.6;27/12/2021;3
3119;3252;JS;21;Student Park Hotel;2.2;27/12/2021;3
3120;3898;ML;21;Student Park Hotel;4.0;27/12/2021;3
3121;2851;IC;21;Student Park Hotel;5.0;26/12/2021;3
3122;2831;HW;21;Student Park Hotel;5.0;23/12/2021;3
3123;6141;VY;21;Student Park Hotel;5.0;22/12/2021;3
3124;4943;RH;21;Student Park Hotel;4.0;22/12/2021;3
3125;5647;Stevanus aryanto;21;Student Park Hotel;5.0;21/12/2021;3
3126;3526;Lidya Oktarina Kurnia Putri;21;Student Park Hotel;3.8;20/12/2021;3
3127;2370;Fitria Rahmadianti;21;Student Park Hotel;4.0;14/12/2021;3
3128;6065;Venestya Eka Putri;21;Student Park Hotel;3.6;14/12/2021;3
3129;915;AW;21;Student Park Hotel;4.0;14/12/2021;3
3130;3577;LJ;21;Student Park Hotel;2.8;12/12/2021;3
3131;5008;Rifki Nurviansyah;21;Student Park Hotel;4.0;11/12/2021;3
3132;3920;Moh Ivan Prayoga Hutama;21;Student Park Hotel;5.0;10/12/2021;3
3133;1733;DN;21;Student Park Hotel;4.0;07/12/2021;3
3134;2899;IK;21;Student Park Hotel;4.8;06/12/2021;3
3135;4849;RD;21;Student Park Hotel;4.4;06/12/2021;3
3136;3720;Mariana Melly;21;Student Park Hotel;4.0;05/12/2021;3
3137;5539;Siti Aisyah Ningrum;21;Student Park Hotel;4.0;05/12/2021;3
3138;2314;FF;21;Student Park Hotel;4.0;04/12/2021;3
3139;2643;Harris Victor Fornery;21;Student Park Hotel;3.0;02/12/2021;3
3140;4974;Richardo Adiatma;21;Student Park Hotel;4.4;28/11/2021;3
3141;599;Anggita Septiyani;21;Student Park Hotel;5.0;22/11/2021;3
3142;4877;Rendy Himawan;21;Student Park Hotel;5.0;22/11/2021;3
3143;3046;IR;21;Student Park Hotel;5.0;22/11/2021;3
3144;1200;CC;21;Student Park Hotel;2.0;22/11/2021;3
3145;5607;SP;21;Student Park Hotel;1.8;20/11/2021;3
3146;1764;DS;21;Student Park Hotel;5.0;18/11/2021;3
3147;4074;Muhammad Rafy Audia;21;Student Park Hotel;5.0;15/11/2021;3
3148;5279;Ryan Cahya;21;Student Park Hotel;5.0;14/11/2021;3
3149;4306;NM;21;Student Park Hotel;5.0;13/11/2021;3
3150;4015;Muhammad Aldy;21;Student Park Hotel;4.0;13/11/2021;3
3151;4120;Muliana Nana;21;Student Park Hotel;3.6;12/11/2021;3
3152;5938;Tresnadi Nur Rachman;21;Student Park Hotel;3.4;10/11/2021;3
3153;4844;Rayuli Wulandari;21;Student Park Hotel;1.8;10/11/2021;3
3154;5229;RR;21;Student Park Hotel;5.0;03/11/2021;3
3155;170;Afifah Nur Novayanti Putri;21;Student Park Hotel;4.2;30/10/2021;3
3156;6160;Wahyu Kusumawardani;21;Student Park Hotel;5.0;28/10/2021;3
3157;2843;IB;21;Student Park Hotel;4.8;25/10/2021;3
3158;3506;LH;21;Student Park Hotel;4.6;15/10/2021;3
3159;393;Alif Rendra Pradipta;21;Student Park Hotel;5.0;11/10/2021;3
3160;5026;Rillia Lestari Setyadhani;21;Student Park Hotel;4.4;06/10/2021;3
3161;1158;CA;22;Brothers Inn Babarsari;5.0;08/10/2021;2
3162;4046;Muhammad Hananto Siddik;22;Brothers Inn Babarsari;5.0;20/10/2020;2
3163;4708;R;22;Brothers Inn Babarsari;5.0;30/09/2020;2
3164;2799;Hidayat Fathoni Amrullah;22;Brothers Inn Babarsari;5.0;20/09/2021;2
3165;5465;Sherly Marchellyna;22;Brothers Inn Babarsari;4.2;13/01/2020;2
3166;3217;JM;22;Brothers Inn Babarsari;3.2;08/01/2020;2
3167;2511;Gitsa maharani;22;Brothers Inn Babarsari;5.0;02/12/2019;2
3168;2085;ES;22;Brothers Inn Babarsari;4.8;30/04/2019;2
3169;157;AE;22;Brothers Inn Babarsari;5.0;08/04/2022;2
3170;3957;MS;22;Brothers Inn Babarsari;4.0;05/04/2022;2
3171;4421;Nurcahyono Anggorojati;22;Brothers Inn Babarsari;3.2;31/03/2022;2
3172;1380;DD;22;Brothers Inn Babarsari;5.0;27/03/2022;2
3173;2823;HR;22;Brothers Inn Babarsari;4.2;24/03/2022;2
3174;158;AF;22;Brothers Inn Babarsari;4.0;24/03/2022;2
3175;1576;Dhio Darvin;22;Brothers Inn Babarsari;5.0;23/03/2022;2
3176;1206;CG;22;Brothers Inn Babarsari;4.0;22/03/2022;2
3177;705;AR;22;Brothers Inn Babarsari;4.0;22/03/2022;2
3178;5380;Sbastyan Suryatmiko;22;Brothers Inn Babarsari;3.8;17/03/2022;2
3179;5297;Sagitariusadhi Donna K;22;Brothers Inn Babarsari;4.0;14/03/2022;2
3180;3931;Mohammad Andhika;22;Brothers Inn Babarsari;5.0;13/03/2022;2
3181;4190;nanda al aziz;22;Brothers Inn Babarsari;5.0;13/03/2022;2
3182;2125;EW;22;Brothers Inn Babarsari;5.0;12/03/2022;2
3183;921;AY;22;Brothers Inn Babarsari;5.0;05/03/2022;2
3184;35;Abyadh Basyari Fahmi;22;Brothers Inn Babarsari;5.0;26/02/2022;2
3185;68;Ade Gusti Sariadi;22;Brothers Inn Babarsari;5.0;22/02/2022;2
3186;6448;YP;22;Brothers Inn Babarsari;4.4;21/02/2022;2
3187;2781;herwin herwin;22;Brothers Inn Babarsari;5.0;18/02/2022;2
3188;1553;DF;22;Brothers Inn Babarsari;3.4;11/02/2022;2
3189;4513;Ollyfia Elsa R;22;Brothers Inn Babarsari;5.0;11/02/2022;2
3190;1492;Desy Puspitasari;22;Brothers Inn Babarsari;5.0;09/02/2022;2
3191;5160;RN;22;Brothers Inn Babarsari;3.4;05/02/2022;2
3192;1382;DE;22;Brothers Inn Babarsari;5.0;05/02/2022;2
3193;402;Alpini fajarwati;22;Brothers Inn Babarsari;4.0;04/02/2022;2
3194;5157;RL;22;Brothers Inn Babarsari;3.2;31/01/2022;2
3195;5444;SF;22;Brothers Inn Babarsari;3.0;24/01/2022;2
3196;5446;SH;22;Brothers Inn Babarsari;3.4;18/01/2022;2
3197;5233;RS;22;Brothers Inn Babarsari;4.0;11/01/2022;2
3198;3897;MK;22;Brothers Inn Babarsari;3.0;10/01/2022;2
3199;4740;Raditya Subrata;22;Brothers Inn Babarsari;5.0;27/12/2021;2
3200;1287;CR;22;Brothers Inn Babarsari;4.4;24/12/2021;2
3201;5607;SP;22;Brothers Inn Babarsari;5.0;20/12/2021;2
3202;3855;MF;22;Brothers Inn Babarsari;4.0;19/12/2021;2
3203;1377;DB;22;Brothers Inn Babarsari;4.0;19/12/2021;2
3204;4719;RA;22;Brothers Inn Babarsari;4.0;17/12/2021;2
3205;5;AA;22;Brothers Inn Babarsari;3.8;14/12/2021;2
3206;1555;DH;22;Brothers Inn Babarsari;5.0;14/12/2021;2
3207;1467;Desi Handayani;22;Brothers Inn Babarsari;5.0;12/12/2021;2
3208;5534;SISWANTO SISWANTO;22;Brothers Inn Babarsari;4.0;11/12/2021;2
3209;832;AS;22;Brothers Inn Babarsari;4.0;11/12/2021;2
3210;1459;Depi Patma wulandari;22;Brothers Inn Babarsari;3.0;07/12/2021;2
3211;59;AD;22;Brothers Inn Babarsari;4.0;04/12/2021;2
3212;6506;Yulius Sima;22;Brothers Inn Babarsari;3.0;02/12/2021;2
3213;2820;Honggo Lim;22;Brothers Inn Babarsari;5.0;02/12/2021;2
3214;2824;HS;22;Brothers Inn Babarsari;4.0;23/11/2021;2
3215;5487;SI;22;Brothers Inn Babarsari;4.0;22/11/2021;2
3216;2389;FP;22;Brothers Inn Babarsari;4.0;17/11/2021;2
3217;232;Agus Sugiharto;22;Brothers Inn Babarsari;4.2;11/11/2021;2
3218;1774;DW;22;Brothers Inn Babarsari;4.0;18/10/2021;2
3219;4947;Rhestika Dewi;22;Brothers Inn Babarsari;4.8;08/10/2021;2
3220;1679;Dinda Nuur Viranti;22;Brothers Inn Babarsari;4.0;01/10/2021;2
3221;3346;khairul Anam;22;Brothers Inn Babarsari;2.0;26/09/2021;2
3222;5228;RP;22;Brothers Inn Babarsari;2.6;07/09/2021;2
3223;3303;Kartika Meidiana;22;Brothers Inn Babarsari;3.0;16/06/2021;2
3224;6318;WW;22;Brothers Inn Babarsari;4.0;15/06/2021;2
3225;4959;Riad Ladika Gutan;22;Brothers Inn Babarsari;5.0;06/06/2021;2
3226;3089;IS;22;Brothers Inn Babarsari;3.0;22/05/2021;2
3227;4859;Redzky Dhana;22;Brothers Inn Babarsari;5.0;16/05/2021;2
3228;6297;WK;22;Brothers Inn Babarsari;3.6;15/05/2021;2
3229;5367;Satria Bagus Apriyanto;22;Brothers Inn Babarsari;4.0;14/05/2021;2
3230;2476;GG;22;Brothers Inn Babarsari;4.0;07/05/2021;2
3231;1688;Dini Pangesti;22;Brothers Inn Babarsari;3.4;04/05/2021;2
3232;5817;TE;22;Brothers Inn Babarsari;5.0;18/04/2021;2
3233;215;agus kurniawan;22;Brothers Inn Babarsari;4.0;16/04/2021;2
3234;5628;SS;22;Brothers Inn Babarsari;4.0;16/04/2021;2
3235;5229;RR;22;Brothers Inn Babarsari;2.0;04/04/2021;2
3236;4202;Nani Nani;22;Brothers Inn Babarsari;3.0;04/04/2021;2
3237;3318;Kelvin;22;Brothers Inn Babarsari;5.0;31/03/2021;2
3238;1307;DA;22;Brothers Inn Babarsari;4.0;19/03/2021;2
3239;3899;MM;22;Brothers Inn Babarsari;2.8;16/03/2021;2
3240;3397;Kristin Andriani Boru Sihombing;22;Brothers Inn Babarsari;4.0;16/03/2021;2
3241;4606;PP;22;Brothers Inn Babarsari;5.0;28/02/2021;2
3242;1733;DN;22;Brothers Inn Babarsari;3.0;27/02/2021;2
3243;6302;WP;22;Brothers Inn Babarsari;4.4;01/02/2021;2
3244;5750;SY;22;Brothers Inn Babarsari;5.0;18/11/2020;2
3245;2540;GS;22;Brothers Inn Babarsari;4.6;15/11/2020;2
3246;4375;NP;22;Brothers Inn Babarsari;4.0;04/11/2020;2
3247;2132;FA;22;Brothers Inn Babarsari;4.0;01/10/2020;2
3248;5382;SD;22;Brothers Inn Babarsari;3.8;01/09/2020;2
3249;5639;Stella Dinda;22;Brothers Inn Babarsari;4.0;16/08/2020;2
3250;685;AP;22;Brothers Inn Babarsari;4.4;01/04/2020;2
3251;4535;Padlurrahman Akmaluddin Afdaluddin;22;Brothers Inn Babarsari;5.0;10/03/2020;2
3252;3674;MA;22;Brothers Inn Babarsari;5.0;07/02/2020;2
3253;5655;Subekti Subekti;22;Brothers Inn Babarsari;4.0;30/01/2020;2
3254;2385;FM;22;Brothers Inn Babarsari;1.6;26/01/2020;2
3255;3578;LK;22;Brothers Inn Babarsari;4.2;21/01/2020;2
3256;2249;FB;22;Brothers Inn Babarsari;4.8;20/01/2020;2
3257;5338;Sanjani Pitaloka;22;Brothers Inn Babarsari;4.8;13/01/2020;2
3258;4307;NN;22;Brothers Inn Babarsari;4.0;09/01/2020;2
3259;1365;David Loka;22;Brothers Inn Babarsari;4.0;05/01/2020;2
3260;2795;HH;22;Brothers Inn Babarsari;4.0;31/12/2019;2
3261;3857;MG;22;Brothers Inn Babarsari;4.0;31/12/2019;2
3262;6136;VR;22;Brothers Inn Babarsari;5.0;30/12/2019;2
3263;5163;robby dharma panjilie;22;Brothers Inn Babarsari;4.0;27/12/2019;2
3264;4746;Rafi Sahar;22;Brothers Inn Babarsari;5.0;25/12/2019;2
3265;5058;Ririn Dwi Agustin;22;Brothers Inn Babarsari;4.6;21/12/2019;2
3266;3034;IP;22;Brothers Inn Babarsari;4.0;16/12/2019;2
3267;6450;YS;22;Brothers Inn Babarsari;4.6;28/11/2019;2
3268;1202;CE;22;Brothers Inn Babarsari;5.0;17/11/2019;2
3269;6079;Veronika Debi Purnomo;22;Brothers Inn Babarsari;5.0;10/11/2019;2
3270;5887;TITAH HANANI MARGAHAYU;22;Brothers Inn Babarsari;4.6;24/10/2019;2
3271;1111;BP;22;Brothers Inn Babarsari;4.4;29/09/2019;2
3272;5884;Tirza Kusfebria;22;Brothers Inn Babarsari;4.6;23/09/2019;2
3273;1734;DO;22;Brothers Inn Babarsari;4.4;15/09/2019;2
3274;5286;S;22;Brothers Inn Babarsari;2.2;04/08/2019;2
3275;1847;EA;22;Brothers Inn Babarsari;4.0;02/08/2019;2
3276;1286;CP;22;Brothers Inn Babarsari;4.4;30/06/2019;2
3277;2651;Hartanto hartanto;22;Brothers Inn Babarsari;4.8;19/06/2019;2
3278;6565;ZA;22;Brothers Inn Babarsari;4.0;20/05/2019;2
3279;5741;sutardi limah;22;Brothers Inn Babarsari;3.4;28/04/2019;2
3280;6176;wahyudi;22;Brothers Inn Babarsari;4.4;17/04/2019;2
3281;1779;Dwi Arianto;22;Brothers Inn Babarsari;5.0;08/04/2019;2
3282;5915;TO;22;Brothers Inn Babarsari;5.0;07/04/2019;2
3283;3054;Irena Ratih Damayanti;22;Brothers Inn Babarsari;4.6;31/01/2019;2
3284;2939;Imam Muslih;22;Brothers Inn Babarsari;4.4;22/01/2019;2
3285;413;AM;22;Brothers Inn Babarsari;4.8;05/01/2019;2
3286;1880;EF;22;Brothers Inn Babarsari;3.6;04/01/2019;2
3287;2676;Hayatun Toyibah;22;Brothers Inn Babarsari;3.0;29/12/2018;2
3288;1888;EH;22;Brothers Inn Babarsari;5.0;25/12/2018;2
3289;5737;Susy Widjaja;22;Brothers Inn Babarsari;3.0;08/12/2018;2
3290;322;akhmad fadoli;22;Brothers Inn Babarsari;4.8;13/11/2018;2
3291;5233;RS;23;Adhisthana Hotel ;4.2;28/08/2020;3
3292;413;AM;23;Adhisthana Hotel ;3.2;05/08/2020;3
3293;787;Ario Wicaksono;23;Adhisthana Hotel ;2.8;07/01/2021;3
3294;5697;Sulaiman Anggalarang;23;Adhisthana Hotel ;4.2;04/02/2020;3
3295;4707;QR;23;Adhisthana Hotel ;4.6;20/01/2020;3
3296;3698;Marchellinus Demas;23;Adhisthana Hotel ;5.0;17/03/2022;3
3297;3812;Meidy Dnata;23;Adhisthana Hotel ;5.0;23/02/2022;3
3298;2974;Indarto Candra Yoesmanam;23;Adhisthana Hotel ;5.0;07/12/2021;3
3299;4969;Riastri Padmiwardani;23;Adhisthana Hotel ;5.0;22/11/2021;3
3300;3859;MH;23;Adhisthana Hotel ;5.0;21/11/2021;3
3301;3855;MF;23;Adhisthana Hotel ;5.0;01/10/2021;3
3302;3800;Mega Arthika Dewi;23;Adhisthana Hotel ;5.0;29/08/2021;3
3303;158;AF;23;Adhisthana Hotel ;5.0;22/01/2021;3
3304;5960;Tri Siwi Agustina;23;Adhisthana Hotel ;5.0;28/08/2020;3
3305;915;AW;23;Adhisthana Hotel ;4.8;07/03/2020;3
3306;4119;Muktiaji Kumala Dewa;23;Adhisthana Hotel ;4.0;10/02/2020;3
3307;4708;R;23;Adhisthana Hotel ;5.0;20/01/2020;3
3308;5748;SV;23;Adhisthana Hotel ;2.4;01/02/2019;3
3309;3089;IS;23;Adhisthana Hotel ;5.0;01/04/2022;3
3310;1680;Dinda Piyan Laksana;23;Adhisthana Hotel ;5.0;29/03/2022;3
3311;4269;Niken Dwi Ambaruri;23;Adhisthana Hotel ;5.0;14/03/2022;3
3312;2014;ER;23;Adhisthana Hotel ;5.0;31/12/2021;3
3313;2519;Gloria Stefani Yudo;23;Adhisthana Hotel ;4.0;27/11/2021;3
3314;2832;HY;23;Adhisthana Hotel ;4.0;25/11/2021;3
3315;6198;WD;23;Adhisthana Hotel ;3.4;25/11/2021;3
3316;3374;KL;23;Adhisthana Hotel ;4.0;24/11/2021;3
3317;2516;GL;23;Adhisthana Hotel ;4.0;24/11/2021;3
3318;3065;Irfan Syaikhul;23;Adhisthana Hotel ;3.6;20/11/2021;3
3319;2188;Fajri Munawar;23;Adhisthana Hotel ;5.0;19/11/2021;3
3320;3954;MR;23;Adhisthana Hotel ;4.6;19/11/2021;3
3321;3794;MD;23;Adhisthana Hotel ;4.0;16/11/2021;3
3322;3641;M;23;Adhisthana Hotel ;4.0;16/11/2021;3
3323;6058;VC;23;Adhisthana Hotel ;3.6;15/11/2021;3
3324;4307;NN;23;Adhisthana Hotel ;3.6;15/11/2021;3
3325;1867;Edo Edo;23;Adhisthana Hotel ;4.0;14/11/2021;3
3326;3897;MK;23;Adhisthana Hotel ;5.0;13/11/2021;3
3327;4982;Rico Aridarmansyah;23;Adhisthana Hotel ;5.0;10/11/2021;3
3328;4578;PH;23;Adhisthana Hotel ;5.0;07/11/2021;3
3329;206;Agung Prasetyo;23;Adhisthana Hotel ;5.0;04/11/2021;3
3330;3386;Krismas Utami;23;Adhisthana Hotel ;1.6;28/10/2021;3
3331;2393;Frandika Christianto;23;Adhisthana Hotel ;5.0;16/10/2021;3
3332;3034;IP;23;Adhisthana Hotel ;5.0;13/10/2021;3
3333;6171;wahyu sumendap;23;Adhisthana Hotel ;5.0;27/09/2021;3
3334;13;Abdul Aziz;23;Adhisthana Hotel ;5.0;25/09/2021;3
3335;3792;MC;23;Adhisthana Hotel ;5.0;19/09/2021;3
3336;3578;LK;23;Adhisthana Hotel ;5.0;18/09/2021;3
3337;5228;RP;23;Adhisthana Hotel ;5.0;02/09/2021;3
3338;2441;GA;23;Adhisthana Hotel ;5.0;31/08/2021;3
3339;832;AS;23;Adhisthana Hotel ;5.0;30/08/2021;3
3340;6609;Zuhara Rahyandana Putri;23;Adhisthana Hotel ;5.0;20/08/2021;3
3341;4709;R Bimo Yoga Barata;23;Adhisthana Hotel ;3.0;10/08/2021;3
3342;59;AD;23;Adhisthana Hotel ;1.6;08/08/2021;3
3343;2423;FT;23;Adhisthana Hotel ;3.0;07/08/2021;3
3344;2849;Ibrahim Ibrahim;23;Adhisthana Hotel ;5.0;12/07/2021;3
3345;4941;RF;23;Adhisthana Hotel ;3.4;25/06/2021;3
3346;4491;Ogie Pryanka Adhelin;23;Adhisthana Hotel ;3.2;24/06/2021;3
3347;4024;Muhammad Burhanuddin;23;Adhisthana Hotel ;5.0;19/06/2021;3
3348;5570;SK;23;Adhisthana Hotel ;5.0;12/06/2021;3
3349;817;Arthur Setyadi;23;Adhisthana Hotel ;3.0;11/06/2021;3
3350;1761;DR;23;Adhisthana Hotel ;2.6;06/06/2021;3
3351;578;Angga Eka Cipta;23;Adhisthana Hotel ;3.0;27/05/2021;3
3352;705;AR;23;Adhisthana Hotel ;3.2;03/05/2021;3
3353;3674;MA;23;Adhisthana Hotel ;5.0;27/03/2021;3
3354;6051;Vallina Qisorul;23;Adhisthana Hotel ;5.0;18/01/2021;3
3355;1307;DA;23;Adhisthana Hotel ;4.0;23/11/2020;3
3356;2937;IM;23;Adhisthana Hotel ;4.2;06/09/2020;3
3357;5072;Riska Sugesti;23;Adhisthana Hotel ;4.0;31/08/2020;3
3358;3598;Lucia Setyo Utomo;23;Adhisthana Hotel ;4.4;28/08/2020;3
3359;5751;Syaffira Nomita Handiputri;23;Adhisthana Hotel ;5.0;16/08/2020;3
3360;4378;NS;23;Adhisthana Hotel ;4.4;18/07/2020;3
3361;1977;EM;23;Adhisthana Hotel ;5.0;23/02/2020;3
3362;1760;DP;23;Adhisthana Hotel ;5.0;17/02/2020;3
3363;2567;HA;23;Adhisthana Hotel ;3.8;11/02/2020;3
3364;2786;Hesti Maulidya;23;Adhisthana Hotel ;5.0;30/01/2020;3
3365;5607;SP;23;Adhisthana Hotel ;4.6;16/01/2020;3
3366;5445;SG;23;Adhisthana Hotel ;2.8;04/01/2020;3
3367;1917;Eka Yulianti Wijaya;23;Adhisthana Hotel ;2.8;25/12/2019;3
3368;2586;Hafna Arista;23;Adhisthana Hotel ;2.2;23/12/2019;3
3369;4169;Nadia Talitha;23;Adhisthana Hotel ;5.0;04/12/2019;3
3370;4147;N;23;Adhisthana Hotel ;2.8;14/11/2019;3
3371;685;AP;23;Adhisthana Hotel ;2.8;02/11/2019;3
3372;31;Abigail;23;Adhisthana Hotel ;3.8;02/06/2019;3
3373;6260;WINDA SORAYA PUTRI;23;Adhisthana Hotel ;2.6;30/04/2019;3
3374;1554;DG;23;Adhisthana Hotel ;3.2;09/01/2019;3
3375;4245;NF;23;Adhisthana Hotel ;2.6;07/01/2019;3
3376;431;Amelia Diwany Christina Tarigan;23;Adhisthana Hotel ;5.0;13/04/2022;3
3377;2822;HP;23;Adhisthana Hotel ;5.0;12/04/2022;3
3378;4643;Priscillia Augie;23;Adhisthana Hotel ;5.0;10/04/2022;3
3379;2091;Esti Cahyani;23;Adhisthana Hotel ;3.6;08/04/2022;3
3380;2303;Ferry Noor Utomo;23;Adhisthana Hotel ;4.0;06/04/2022;3
3381;5834;Tengku Muhammad Ilham;23;Adhisthana Hotel ;3.0;06/04/2022;3
3382;6517;Yunika Perdana;23;Adhisthana Hotel ;4.6;05/04/2022;3
3383;2396;Frans Sinatra Saragih;23;Adhisthana Hotel ;4.8;03/04/2022;3
3384;1126;BS;23;Adhisthana Hotel ;4.0;03/04/2022;3
3385;4534;PA;23;Adhisthana Hotel ;5.0;30/03/2022;3
3386;5116;Rizka Ardiana Lubis;23;Adhisthana Hotel ;5.0;29/03/2022;3
3387;1153;BW;23;Adhisthana Hotel ;1.0;27/03/2022;3
3388;2899;IK;23;Adhisthana Hotel ;5.0;25/03/2022;3
3389;6131;VM;23;Adhisthana Hotel ;4.0;24/03/2022;3
3390;5839;TG;23;Adhisthana Hotel ;5.0;22/03/2022;3
3391;2938;Imakulata Putri Rosari Kusuma Prabandari;23;Adhisthana Hotel ;5.0;20/03/2022;3
3392;5286;S;23;Adhisthana Hotel ;4.6;14/03/2022;3
3393;2841;IA;23;Adhisthana Hotel ;4.6;13/03/2022;3
3394;453;AN;23;Adhisthana Hotel ;3.8;13/03/2022;3
3395;5000;Rifan Rivaldi;23;Adhisthana Hotel ;4.0;12/03/2022;3
3396;5914;TN;23;Adhisthana Hotel ;5.0;11/03/2022;3
3397;598;Anggit Susy;23;Adhisthana Hotel ;4.0;11/03/2022;3
3398;5120;Rizki AbdillahH;23;Adhisthana Hotel ;5.0;10/03/2022;3
3399;3979;muhamad andira barmana;23;Adhisthana Hotel ;4.0;09/03/2022;3
3400;2491;gilang ramadhan fajri;23;Adhisthana Hotel ;4.2;09/03/2022;3
3401;4375;NP;23;Adhisthana Hotel ;4.0;08/03/2022;3
3402;4167;Nadia Safira Kusumadewi;23;Adhisthana Hotel ;5.0;06/03/2022;3
3403;5444;SF;23;Adhisthana Hotel ;4.8;05/03/2022;3
3404;5781;Talita Dwi Anjarsari;23;Adhisthana Hotel ;4.0;04/03/2022;3
3405;2336;Fira Vebiola Cabisatyningrum;23;Adhisthana Hotel ;5.0;28/02/2022;3
3406;5260;Ruri Wijiati;23;Adhisthana Hotel ;5.0;26/02/2022;3
3407;5968;Tria Ayu Kusumawati;23;Adhisthana Hotel ;5.0;24/02/2022;3
3408;3164;Jason Reynaldo;23;Adhisthana Hotel ;5.0;23/02/2022;3
3409;74;Ade sunarya;23;Adhisthana Hotel ;4.0;21/02/2022;3
3410;81;Adelia Violita;23;Adhisthana Hotel ;4.0;20/02/2022;3
3411;2391;FR;23;Adhisthana Hotel ;5.0;20/02/2022;3
3412;1921;Ekky Andhika Ilham;23;Adhisthana Hotel ;4.0;16/02/2022;3
3413;2612;Hanna Dinalia;23;Adhisthana Hotel ;4.4;16/02/2022;3
3414;5608;SR;23;Adhisthana Hotel ;5.0;15/02/2022;3
3415;3880;Mila MILA AYU;23;Adhisthana Hotel ;4.0;15/02/2022;3
3416;5;AA;23;Adhisthana Hotel ;5.0;13/02/2022;3
3417;867;Astrid Melisa;23;Adhisthana Hotel ;3.6;13/02/2022;3
3418;6287;Wiwid Winarsih;23;Adhisthana Hotel ;5.0;11/02/2022;3
3419;5826;Tegar Wijaya Laksana;23;Adhisthana Hotel ;4.4;11/02/2022;3
3420;1089;Bintari Wilda Nursanni;23;Adhisthana Hotel ;3.0;11/02/2022;3
3421;2983;Indra P;23;Adhisthana Hotel ;5.0;10/02/2022;3
3422;5628;SS;23;Adhisthana Hotel ;5.0;10/02/2022;3
3423;1207;CH;23;Adhisthana Hotel ;5.0;09/02/2022;3
3424;249;AH;23;Adhisthana Hotel ;3.6;08/02/2022;3
3425;3953;MQ;23;Adhisthana Hotel ;5.0;08/02/2022;3
3426;3498;Levana Hallen;23;Adhisthana Hotel ;3.0;07/02/2022;3
3427;6331;Yan Savaro;23;Adhisthana Hotel ;5.0;06/02/2022;3
3428;3995;Muhamad Rival;23;Adhisthana Hotel ;5.0;04/02/2022;3
3429;2521;GN;23;Adhisthana Hotel ;2.2;02/02/2022;3
3430;4607;PR;23;Adhisthana Hotel ;4.6;30/01/2022;3
3431;6321;XENNY ZARVINA;23;Adhisthana Hotel ;2.6;29/01/2022;3
3432;1507;Devitria Casmanda;23;Adhisthana Hotel ;4.2;26/01/2022;3
3433;511;Andini Ulfiya Rahmat;23;Adhisthana Hotel ;5.0;25/01/2022;3
3434;6370;yermia;23;Adhisthana Hotel ;4.4;25/01/2022;3
3435;5668;Sudarmini Sumarsono;23;Adhisthana Hotel ;4.2;23/01/2022;3
3436;4428;Nurhayati Nurhayati;23;Adhisthana Hotel ;4.8;23/01/2022;3
3437;5689;Suhery Handoko;23;Adhisthana Hotel ;4.0;23/01/2022;3
3438;2085;ES;23;Adhisthana Hotel ;5.0;22/01/2022;3
3439;3665;m rizal khalqi;23;Adhisthana Hotel ;5.0;22/01/2022;3
3440;5289;SA;23;Adhisthana Hotel ;5.0;20/01/2022;3
3441;5844;Thalia Angela;23;Adhisthana Hotel ;4.0;15/01/2022;3
3442;5778;TA;23;Adhisthana Hotel ;5.0;15/01/2022;3
3443;4577;PG;23;Adhisthana Hotel ;4.0;14/01/2022;3
3444;2251;FD;23;Adhisthana Hotel ;5.0;07/01/2022;3
3445;190;Agnes Amelia;23;Adhisthana Hotel ;4.0;07/01/2022;3
3446;4149;Nabhiela Agnes Wulandari;23;Adhisthana Hotel ;4.0;07/01/2022;3
3447;4397;Nur amin;23;Adhisthana Hotel ;5.0;04/01/2022;3
3448;300;Ajeng Ajeng;23;Adhisthana Hotel ;4.0;04/01/2022;3
3449;3593;LS;23;Adhisthana Hotel ;5.0;03/01/2022;3
3450;1382;DE;23;Adhisthana Hotel ;5.0;01/01/2022;3
3451;3365;KI;23;Adhisthana Hotel ;4.4;31/12/2021;3
3452;5023;RIKO IRAWAN;23;Adhisthana Hotel ;4.0;28/12/2021;3
3453;6325;YA;23;Adhisthana Hotel ;5.0;27/12/2021;3
3454;5203;Ronna Rosyita;23;Adhisthana Hotel ;5.0;26/12/2021;3
3455;1580;DI;23;Adhisthana Hotel ;4.0;24/12/2021;3
